"Aplicativo extremamente pesado, não funciona com fluidez. Várias abas demoram muito para carregar ou carregam com erro. Precisa de uma versão mais leve e mais funcional!",1,1,2.2.433151.0,2021-11-09 22:02:12,
"Acabei de comprar uma alexa e simplesmente não consigo usar pois esse aplicativo não funciona!!! Como pode isso?!?! Gastei esse dinheiro e não posso usar. Absurdo total!!! Jamais indicaria pra alguém! Estou decepcionada, frustrada e com raiva.",1,2,2.2.432925.0,2021-11-09 21:36:44,
"Horrível. Inadmissível um produto tão popular ser oferecido com um aplicativo tão tosco quanto esse, que simplesmente não funciona. Não recomendaria a ninguém comprar o Alexa. Totalmente decepcionado.",1,0,2.2.432925.0,2021-11-09 21:15:03,
App não funciona mais.,1,1,2.2.435197.0,2021-11-09 20:54:38,
"Simplesmente parou, não consigo nem instalar de novo o aplicativo .",2,1,2.2.432925.0,2021-11-09 20:47:20,
"Tela preta, não funciona mais...",1,1,,2021-11-09 20:08:57,
Pede muinta coisa,1,0,,2021-11-09 19:20:39,
"Não está funcionando ! Quando funcionava, gostava muito deste app, mas agora não sei o q dizer.",1,1,,2021-11-09 19:12:51,
O app parou de funcionar e está travando em todos os dispositivos. Não consigo mais acessar e controlar meus echo pela casa. Preciso de solução ou vou migrar pro concorrente na Black friday.,1,1,2.2.432925.0,2021-11-09 18:57:26,
"Aplicativo horrível, não abre, nada funciona! Ainda não descobri para que ele serve.",2,0,2.2.435197.0,2021-11-09 18:55:16,
Como fazer para ter tudo em português?,1,0,2.2.432925.0,2021-11-09 18:42:11,
"Tá dando erro direto, tempo limite foi atingido. Estou sem minha Alexa. Consertem isso por favor",1,1,2.2.426944.0,2021-11-09 18:25:03,
Aplicativo parou de funcionar. Tela preta.,1,1,,2021-11-09 17:46:46,
Muito ruim não tem idioma portugues,1,0,2.2.432925.0,2021-11-09 17:28:18,
"Problemas de conexão com o Aplicativo. Aparece tela preta, não permitindo a efetiva habilitação do aparelho.",1,1,,2021-11-09 17:23:14,
Aplicativo está péssimo. Não consigo excluir um simples lembrete.,1,0,,2021-11-09 16:21:01,
Já tava ruim a muito tempo.. agora simplesmente parou de funcionar,1,2,2.2.432925.0,2021-11-09 16:10:11,
Eu estava vazeto a senha não esta ido mas poque,2,0,2.2.432925.0,2021-11-09 15:40:23,
"Minha Alexa parou de conectar a internet, e não estou conseguindo acessar o app.",1,0,,2021-11-09 14:21:00,
Cheio de falhas,1,1,2.2.432925.0,2021-11-09 13:54:43,
Uma droga!!! Parou de funcionar e reinstalei. Fica pedindo o OTP mas só funciona por voz e após colocar o OTP fica tudo preto e não funciona,1,1,2.2.432925.0,2021-11-09 13:14:10,
Parou de funcionar,2,0,2.2.432925.0,2021-11-09 12:25:51,
"Not working, please fix it",1,0,2.2.432925.0,2021-11-09 12:20:08,
É legal,1,0,,2021-11-09 11:53:27,
"Vou dar só uma estrela porque o aplicativo não está funcionando, fica numa tela preta, informa que já atingi o tempo limite e não consigo configurar o wi-fi para usar o dispositivo.",1,0,2.2.432925.0,2021-11-09 11:39:30,
O app parou de funcionar,1,1,2.2.432925.0,2021-11-09 10:52:30,
"Inicialmente havia entendido que havia parado de funcionar, até ler as avaliações e ver que uma pessoa relatou que estaria funcionando apenas nos dados móveis, o que confirmei. Ou seja: no smartphone, preciso desligar o wifi e ligar os dados móveis para funcionar; já no meu tablet, que não tem chip de operadora, não tenho mais como usar. Espero que corrijam esse problema, já que antes funcionava normalmente no wifi.",1,81,2.2.433151.0,2021-11-09 09:20:49,
"Não funciona mais. Apenas uma tela preta. Já reiniciei, desinstalei e baixei novamente, entrei em contato com o suporte por telefone e nada. Não consigo mais gerenciar meus equipamentos. O jeito vai ser trocar pelo Google Home.",1,3,2.2.432925.0,2021-11-09 07:50:28,
"O app esta muito lento, nao consigo editar nada mais... tinha cenas etc. O app abre nasa, fica varregando e nada, horrivel.",1,0,2.2.432925.0,2021-11-09 07:34:03,
Aplicativo muito lento para abrir,1,0,2.2.432925.0,2021-11-09 05:34:08,
"Aplicativo ruim, lento, não conecta com o dispositivo. Segui todo o procedimento que me foi enviado pelo suporte, mas nada feito. Continui tendo mesmo problema. E uma pena !",1,0,2.2.432925.0,2021-11-09 00:22:46,
"Não funciona mais no Android. Tentei em dois celulares. Já limpei cachê, desinstalei e nada. Me deixou na mão. Lamentável.",1,2,2.2.432925.0,2021-11-09 00:17:14,
"Problema recente, app não funciona no meu celular Note 10 plus e funcionava normalmente, desconectei a Alexa ecbo dot 4 e não consigo mais conectar acredito que por conta do app",2,0,,2021-11-08 23:46:53,
"O aplicativo era muito bom mas Não sei o que aconteceu, mas tinha minhas rotinas definidas no aplicativo, agora não consigo adicionar apagar a luz ao dizer Boa noite ou acender ao dizer bom dia porque tiraram estás opções das rotinas? Espero que volte esta opção era muito bom.",1,3,2.2.433151.0,2021-11-08 23:21:55,
Aplicativo está com problemas!! Não aparece nada e sim tela preta...resolvam logo isso por favor,1,1,2.2.432925.0,2021-11-08 22:55:39,
Preciso desinstalar e instalar toda semana porque fica preto do nada,1,0,2.2.433151.0,2021-11-08 22:19:36,
Bom,1,0,2.2.432925.0,2021-11-08 21:31:10,
"Não estou conseguindo acessar o aplicativo, coloco a senha e a tela fica preta e não abre nada. Dá pra resolver esse problema não consigo configurar a minha Alexa pq o aplicativo não funciona. Ou vcs resolvem ou vou devolver a Alexa pq só dá pra fazer as configurações com o aplicativo",1,0,2.2.432925.0,2021-11-08 21:14:49,
"Péssimo. As skills de notícias são redundantes e repetem as informações de dias anteriores, ao mudar um email seu calendário se torna inacessível. Só serve mesmo como uma caixinha de som mais oi menos",1,0,2.2.432925.0,2021-11-08 20:40:51,
"O aplicativo não tá funcionando no meu aparelho, as luzes não acendem mais e não consigo adicionar ou editar dispositivos",1,0,,2021-11-08 20:34:57,
"Parou de funcionar do nada. Não sincroniza mais música, não abre o que está reproduzindo, ficou praticamente inútil. Já reinstalei e nada. Complicado.",1,0,2.2.432925.0,2021-11-08 19:48:26,
"Péssimo, só aparece tela preta",1,0,2.2.432925.0,2021-11-08 19:37:45,
GENTE MEU DEUS DO CEU EU TO BAIXANDO ISSO NÃO VAI VELOCIDADE BAIXANDO O APLICATIVO 0 VELOCIDADE DE BAIXAR O GLOGLE 10000000000000000000000,1,0,2.2.432925.0,2021-11-08 19:29:35,
"APP era ótimo! Faz uma semana que não consigo acessar as skills, rotinas, alarmes etc. Praticamente não consigo fazer mais nada pelo APP. Poxa, estava funcionando super bem e agora está esse lixo. Decepcionado...",1,4,2.2.432925.0,2021-11-08 19:14:09,
App altamente desotimizado. Demora no carregamento e MTS vezes nem carrega,1,0,2.2.433151.0,2021-11-08 18:00:31,
Não funciona. Tela fica preta e não abre.,1,0,2.2.432925.0,2021-11-08 17:42:46,
App não funciona,1,0,,2021-11-08 17:15:50,
Mesma coisa com o follou up anterior O App não funciona. Tela preta quando realiza o loguin .,1,0,,2021-11-08 15:38:53,
Odiei devia ter nota 0,1,0,,2021-11-08 13:06:25,
Essa é minha nota porque não consigo fazer conta,1,0,2.2.432925.0,2021-11-08 12:50:23,
Aplicativo parou de funcionar. Perdi a conexão com o Echo Dot.,1,0,,2021-11-08 12:23:37,
"Não estou conseguindo usar, aparece que a conexão atingiu o limite e fecha.",1,0,,2021-11-08 12:22:20,
Na minha opiniao os apps devem ser como sao mostrados no enunciado sem nenum engano,1,0,,2021-11-08 12:11:45,
O aplicativo parou de funcionar já tem dias,1,0,2.2.432925.0,2021-11-08 12:07:20,
Tenho um Note20 ultra e o aplicativo ainda é muito lento.,1,0,2.2.432925.0,2021-11-08 11:58:02,
Não carrega!!!! Simplesmente a tela fica preta e aparece a msg que o tempo de conexão expirou.,1,2,2.2.432925.0,2021-11-08 11:23:09,
Eu vou olha se e boa mesmo,2,0,,2021-11-08 10:19:57,
Amazon alexa é excelente esse app atualizado veio no momento certo...,1,0,,2021-11-08 09:19:15,
Poderiam aumentar a qualidade das músicas como no Amazon music.,2,0,2.2.432925.0,2021-11-08 08:37:39,
"Não consigo ligar no app... preciso organizar minha casa, por favor resolvam esse problema!",1,1,2.2.432925.0,2021-11-08 07:16:38,
Desinstalei o aplicativo devido aos constantes travamentos e agora não consigo acessar de maneira alguma! Se pudesse nem estrelas daria.,1,1,2.2.416420.0,2021-11-08 04:45:36,
"O aplicativo era ótimo, mas já há mais de uma semana que não consigo configurar meus alarmes ou lembretes. Sou direcionada para uma tela de carregamento eterna, uma pena pois gosto muito da minha Alexa.",2,2,2.2.432925.0,2021-11-08 00:42:12,
Simplesmente não abre mais o app,1,1,2.2.432925.0,2021-11-07 23:12:33,
"oque esta acontecendo com app Alexa, nao abre, fica apenas uma tela preta, ja tentei de tudo, já instalei até em outro cel achando que o problema era no meu aparelho, Amazon fazendo vergonha, agnt paga caro em um produto e nao consegue usá-lo por conta de erro deles, indignado",1,3,2.2.432925.0,2021-11-07 23:08:22,
App parou de funcionar!,1,0,2.2.432925.0,2021-11-07 22:00:32,
"Parou de funcionar. Desinstalei e reinstalei e agora nem abre, só fica com a tela preta.",1,1,,2021-11-07 21:25:51,
"App não está funcionando desde a atualização, tela preta em login e não consigo acessar as configurações do dispositivo",1,2,2.2.432925.0,2021-11-07 21:03:04,
"Boa noite! Ei comprei um dot ecko e instalei o aplicativo da Alexa, porém eu coloco email e senha e o aplicativo só fica na tela preta e depois aparece a mensagem que atingiu limite. Achei que era pq meu era antigo, entao peguei olum cel mais novo e deu a mesma coisa. Eu vi que varias pessoas reclamam desse mesmo motivo. A gente paga 300 e nao consegue usar o aparelho.",1,1,2.2.432925.0,2021-11-07 20:52:31,
Sem palavra ruim demaiss,1,0,,2021-11-07 20:44:25,
Tela Preta aqui também. Atualizem esse bug urgente! Precisei alterar a senha do wifi e Alexa não funciona mais...,1,0,,2021-11-07 20:26:47,
Parou de funcionar,1,0,2.2.432925.0,2021-11-07 19:38:01,
Não enviaram o código não consigo passar de etapa,1,0,,2021-11-07 19:16:36,
Parou de funcionar e não tem nada que se possa fazer.,1,1,,2021-11-07 18:57:35,
"App parou totalmente, não consigo acessar...",2,1,2.2.416420.0,2021-11-07 17:58:25,
"Não consigo usar o echo dot, pois o aplicativo fica com a tela toda preta dizendo ""sua conexão atingiu o tempo limite. Tente novamente mais tarde""",1,3,2.2.432925.0,2021-11-07 17:56:05,
O app é muito lento.,2,1,2.2.432925.0,2021-11-07 17:20:38,
"Instalei o app no Android e na primeira vez pede o login na Amazon, a tela seguinte é preta, nada funciona. Até chegar o aviso que o tempo acabou.... não funciona",1,2,2.2.432925.0,2021-11-07 17:08:45,
A tela fica preta,1,1,2.2.432925.0,2021-11-07 17:04:03,
"As vezes o App travava muito e parava de tocar música, enqto eu estava no carro. Deixei de usar. Agora não acesso as rotinas pra excluir algumas. Ja limpei cache, desinstalei e instalei...falei com suporte...e nada. Samsung galaxy note 9, one uo 2.5 e firmware original.",1,4,2.2.433151.0,2021-11-07 16:48:43,
Muito lenta aplicação não gosto podia ser melhor ⭐,1,1,2.2.432925.0,2021-11-07 16:47:44,
Parece bom,2,1,2.2.432925.0,2021-11-07 16:46:07,
"Esse ap é muito ruim, já estou pagando e Alexa não toca nada que a gente pede. Decepcionada!",1,1,2.2.432925.0,2021-11-07 15:24:16,
Parou de funcionar. Apresenta mensagem de que atingiu o tempo limite.,1,0,2.2.432925.0,2021-11-07 15:16:06,
Tenho q mudar o wi-fi mas a conta na Alexa n abre... Aparece a logo da Amazon e fica tudo preto 🤨🤬,1,1,2.2.432925.0,2021-11-07 15:09:49,
App não funciona. Não consigo configurar a Alexa,1,1,,2021-11-07 13:38:00,
"App sem funcionar, tela preta, manda tentar novamente , Cida",1,1,2.2.433151.0,2021-11-07 12:47:31,
Não sei o que está acontecendo... está dizendo que nao está conectado a Internet .. o que adianta eu ter comprado o dispositivo? Parou do nada,1,1,,2021-11-07 12:18:46,
"Desde o início do mês o aplicativo não tem funcionado direito, muito lento para ver listas, dispositivos, skills. Automatizei minha casa com Alexa, tenho mais de 20 dispositivos conectados e que não consigo acessar pelo aplicativo. A parte de voz funciona normalmente. Peço urgência na correção do problema.",1,63,2.2.432925.0,2021-11-07 12:01:33,
"Estou com problema o aplicativo fica em uma TELA preta, preciso configurar o Wi-Fi e não estou conseguindo.",1,1,2.2.432925.0,2021-11-07 10:55:59,
"No meu celular nao esta abrindo mais, a tela fica preta e nao abre.",1,1,2.2.432925.0,2021-11-07 10:47:42,
"Aplicativo não funciona alguém sabe de outros aplicativos que possa ser semelhante,?",1,0,2.2.432925.0,2021-11-07 10:20:31,
O app trava muito durante o uso.,2,0,2.2.432925.0,2021-11-07 10:19:56,
"Muito instável, a câmera funciona quando quer.",1,0,2.2.432925.0,2021-11-07 09:27:47,
Estou com problemas para ativar skills ou atualizar,1,0,2.2.433151.0,2021-11-07 09:19:57,
O meu instalam mas chega no fim diz pra eu enviar fedback meu deus do céu mano,1,0,,2021-11-07 06:36:21,
Quando funciona e bom.. não consigo entrar nas configurações.. não consigo entrar nas rotinas...,2,1,2.2.432925.0,2021-11-06 23:35:54,
"O app não está bom, pois só fica na tela preta!",1,0,2.2.432925.0,2021-11-06 21:10:56,
Peguei um moto g20 e simplesmente não abre já fiz de tudo,1,0,2.2.432925.0,2021-11-06 20:43:24,
O aplicativo é lento e agora não dá para ouvir direito os livros porque fica repetindo os capítulo muito chato,2,0,2.2.427576.0,2021-11-06 20:36:13,
Ruim. Não está funcionando.,1,0,,2021-11-06 19:50:51,
"Denise Abreu estou com o mesmo problema seu, nao sai da tela preta, ja fiz tudo que vc fez e nada.",1,2,2.2.416420.0,2021-11-06 19:30:19,
Lento.... um lixo,1,0,,2021-11-06 19:12:27,
"Fraco, não gostei, o Google eu achei melhor",1,0,,2021-11-06 18:41:36,
"Não consigo ouvir minha playlist do Spotify Premium, ela não entendi e ou não aceita os comandos",1,0,2.2.432925.0,2021-11-06 18:33:11,
Estou com tela preta desde 31 de outubro!!!,1,1,,2021-11-06 18:09:18,
"Não é possível que a Alexa seja tão lenta assim ( app ) meu celular é dos bons, porém cada função do app demora pra aparecer, clica e tem que ficar esperando ..nada ABSOLUTAMENTE NADA tem resposta rápida ( já desinstalei e instalei ) alguém me ajuda ?",1,1,2.2.427576.0,2021-11-06 16:11:21,
"Lento pra passar uma musica tem um baita delay não importa a conexão, demora pra desconectar de dispositivo e conectar em outro, péssimo!",1,1,2.2.432925.0,2021-11-06 16:08:22,
Atualizaram e ficou pior do que era,1,0,2.2.432925.0,2021-11-06 15:32:45,
"Péssimo , não funciona direito fica dizendo que tá sem internet",1,0,2.2.432925.0,2021-11-06 15:19:20,
Horrível. Não funciona.,1,0,,2021-11-06 13:41:55,
"Não vivo mais sem Alexa huahuahah... Porém app é ruim. Agora vim aqui pra ver se resolvem o bug maior atual. Não tá abrindo ""reproduzir"" nem ""rotinas"". Oq tá acontecendo? (Meu Deus, tinha baixado pra duas estrelas. Desinstalei, reinstalei, agora app nem abre. Fica numa tela preta pra sempre. Baixando pra uma estrela. Nunca achei que a Amazon que eu amo tanto me daria essa decepção. Minha casa não é mais inteligente... O QUE EU FAÇO?)",1,0,,2021-11-06 11:54:30,
Acabei de comprar o produto para usar preciso do app e o app não abre,1,0,2.2.432925.0,2021-11-06 11:35:33,
"Após a última atualização do mês de outubro o skill do blitzwolf não está mais disponível, todos os dispositivos inteligentes não funcionam integrados",2,1,2.2.432925.0,2021-11-06 11:09:52,
"O aplicativo trava muito, mesmo você tendo um telefone topo de linha! Hoje tem exatamente uma semana que o app está com problema, dando erro ao abrir. Amazon até agora não disponibilizou uma atualização corrigindo o bug",1,7,2.2.432925.0,2021-11-06 10:16:05,
"Jeff Bezos gastou tudo no foguetinho dele? O app não faz login, insiro email e senha e fica numa tela preta eterna até desistir ou aparecer Time Out. Galera, vocês valem bilhões, melhorem.",1,1,,2021-11-06 10:01:15,
Falta muita coisa !!!,1,0,2.2.432925.0,2021-11-06 09:25:47,
Tela preta. Não adiciona novos dispositivos.,1,1,2.2.432925.0,2021-11-06 09:15:36,
"Cheio de bug, não funciona direito o app. Já tentei várias coisas e nada.",1,1,2.2.432925.0,2021-11-06 09:10:32,
Coloco meu login e senha e a tela fica toda preta. Não sai disso.,1,1,2.2.432925.0,2021-11-06 07:54:16,
"Horrivel, comprei uma e nao consigo fazer a configuração porwue o app nao abre so fica com a tela escura",1,1,2.2.432925.0,2021-11-06 02:56:52,
Meus lembretes simplesmente sumiram. Você coloca a parada pra não esquecer e se lasca...:(,1,1,2.2.432925.0,2021-11-06 01:15:24,
"Já faz uma semana que o aplicativo só funciona pelo 4g, se eu coloco no wifi ele ou não abre fica na tela preta ou se consigo abrir fica carregando eternamente as funções. Vi um comentário falando que não está funcionando no wifi, testei no 4g e funcionou até rápido 🤡🤡🤡🤡",1,5,2.2.432925.0,2021-11-06 00:14:46,
Não funciona.....,2,1,2.2.432925.0,2021-11-05 22:54:38,
Pouco intuitivo,2,0,2.2.432925.0,2021-11-05 20:55:16,
Nem abre.,1,0,2.2.432925.0,2021-11-05 20:52:50,
"Exibe tela preta e não consigo acessar nenhuma funcionalidade do sistema, sendo incapaz de gerenciar meus dispositivos, tornando a echo dot inútil",1,2,2.2.430534.0,2021-11-05 18:34:44,
"Desde a última atualização que não consigo usar. Preciso reinstalar meu echo e não consigo. Já reiniciei, reinstalei e nada funciona. Tela preta e atingiu o tempo limite",1,4,2.2.432925.0,2021-11-05 16:13:31,
"Horrível, aplicativo muito lento e quando tento logar na minha conta fica na tela preta e aparece uma mensagem ""a conexão atingiu o tempo limite"" tenho 1 echo dot 3° geração e não consigo usar ela por causa disso!!!",1,4,2.2.432925.0,2021-11-05 15:57:46,
"Extremamente lento, alexas lentas, semanas horríveis",1,1,2.2.433151.0,2021-11-05 15:10:12,
O app parou de funcionar 🤬,1,1,2.2.430534.0,2021-11-05 14:54:56,
"Extremamente difícil de configurar, horrível",1,0,2.2.432925.0,2021-11-05 14:25:49,
"Aplicativo não funciona mais. Tento configurar e aparece como ""Tempo de conexão esgotado"". Frustante.",1,3,2.2.432925.0,2021-11-05 10:54:07,
Era bom. Mas parou de funcionar.,2,1,2.2.432925.0,2021-11-05 10:12:09,
"O app deixou de funcionar. Quando abro pra fazer login, a tela fica preta e aparece a mensagem de que passou o tempo limite.",1,2,2.2.432925.0,2021-11-05 09:59:57,
"Meu aplicativo não abre mais :( Eu faço o login e a tela fica toda preta, não consigo acessar nada. Já desinstalei e reinstalei, já reiniciei o meu cel e continua assim.",1,5,2.2.432925.0,2021-11-05 09:54:13,
Orivel tenque mostra a sua conta nao recomendo,1,0,,2021-11-05 08:41:14,
"Aplicativo parou de funcionar. Quando abro, aparece a logo, depois fica tudo preto e uma janela aparece dizendo ""A conexão atingiu o tempo limite. Tente novamente."" Já entrei em contato com o SAC da Amazon, fiquei mais de 1 hora no chat fornecendo informações e até agora nada melhorou. E agora, como faço? Não compensa comprar Echo Dot se a empresa não tem compromisso com o aplicativo que o gerencia.",1,232,2.2.432925.0,2021-11-05 08:40:09,
Ainda continuo com problemas com as rotinas. Desde ontem quero fazer ajustes e incluir rotinas e não está carregando,1,3,2.2.432925.0,2021-11-05 08:38:17,
"Estou tendo muito problema em usar o app, abre, aparece o logo, e depois tela preta, e por fim aparece uma janela informando falha de conexão, o app está inutilizável, tentei desinstalar e reinstalar e o erro persiste, atualizem e solucionem o erro o quanto antes",1,5,2.2.432925.0,2021-11-05 08:24:06,
"Trava muito, por diversas vezes não consigo acessar minhas rotinas",1,0,2.2.432925.0,2021-11-05 04:59:57,
Aplicativo lixo não dá pra entrar agente faz tudo que mandar mais no final não dá em nada 😠😬😬😡😡eu só perdi meu tempo,1,0,2.2.432925.0,2021-11-05 01:37:00,
App extremamente lento e arrastado,2,0,2.2.432925.0,2021-11-05 01:35:09,
A Alexa não sabe a data do meu aniversário.,1,0,2.2.432925.0,2021-11-04 23:16:12,
"Não dá nem para pausar a música com comando de voz, nem o Amazon music dá.",1,0,,2021-11-04 22:46:06,
Carregando eternamente as abas Echo dot n conecta ao wifi...,1,3,2.2.432925.0,2021-11-04 22:39:04,
Ele tinha que ser em português,2,0,2.2.432925.0,2021-11-04 21:56:46,
"Não consigo entrar, esse aplicativo está horrível, comprei minha Alexa hoje, não consigo usar por causa desse lixo de aplicativo.",1,2,2.2.427576.0,2021-11-04 21:18:26,
A navegação quando procura uma música ou toca alguma rádio no app é muito lenta. Quase não toca.,1,1,2.2.432925.0,2021-11-04 20:14:36,
"Estou migrando de telefone e simplesmente não posso usar o app para as configurações da minha echo dot, pois não funciona no Android 11. A tela fica preta após a tentativa de login. No Android 10 apresenta lentidão e não carrega a página inicial.",1,17,2.2.432925.0,2021-11-04 20:10:17,
"O aplicativo simplesmente não abre, tela preta e depois de um tempo diz que o tempo esgotou, dei uma navegada nas avaliações e vi bastante gente com o mesmo problema ou reclamando de lentidão e nenhuma resposta da desenvolvedora e nem nada, entregue a sorte?",1,37,2.2.432925.0,2021-11-04 19:58:42,
"Amo o App, mas ultimamente a Alexa está com dificuldade de entender, as vzs ouve e para na msm hora...",2,1,2.2.430534.0,2021-11-04 19:31:54,
"Muito lento as respostas, click em um ícone e demora muito para abrir. Pela estrutura da empresa fabricante, o aplicativo poderia ser melhor.",2,2,2.2.432925.0,2021-11-04 18:50:04,
Parou de funcionar em todos os celulares da casa.,1,4,2.2.432925.0,2021-11-04 17:24:34,
Amazon faz uma nova atualização por favor,1,2,2.2.432925.0,2021-11-04 17:18:48,
Não presta não instalem,1,0,,2021-11-04 16:56:22,
O aplicativo trava muito no celular!,2,2,2.2.432925.0,2021-11-04 16:41:46,
E isso,1,0,,2021-11-04 15:16:48,
"Aplicativo depois da última atualização, não está funcionando. Não abre o aplicativo.",1,1,,2021-11-04 13:04:17,
Muito top esse aplicativo alexa,1,0,2.2.432925.0,2021-11-04 12:42:07,
Bom,2,0,2.2.432925.0,2021-11-04 10:47:03,
"Há dias que venho tentando editar as rotinas e os grupos, não salva de jeito nenhum. Quando eu clico em ""salvar"" , a cor do ""botão"" , que é azul, fica alternando entre azul e cinza. O app também não está atualizando as alterações realizadas nos aplicativos dos dispositivos inteligentes. Eu amo a Alexa, mas é frustrante não conseguir realizar as programações de que preciso. Não posso nem reinstalar porque perderei todas as rotinas que eu já criei. 😔",2,4,2.2.432925.0,2021-11-04 10:09:36,
"Não consigo entrar e logar,quero solução",2,1,2.2.432925.0,2021-11-04 08:49:38,
Sempre que eu abro o APP ele fica todo preto e fala que espelhou é tente novamente e eu já fiz de tudo alguem também tá com esse problema ou e só eu,2,1,,2021-11-04 00:31:16,
Instalei o App no meu celular S9 para configurar o Echo dot e abre uma tela preta e não sai disso. Muito ruim 👎 não consegui configurar um produto novo.,1,4,2.2.432925.0,2021-11-03 23:29:09,
Muito bug,2,0,2.2.432925.0,2021-11-03 22:50:04,
"A skill do Spotify parou de funcionar completamente do nada, várias pessoas tão reclamando do mesmo problema nas avaliações da skill, por favor arrumem!",2,2,2.2.433151.0,2021-11-03 22:25:36,
Está o dia todo com problema.. não funciona o app! Diz que está demorando demais para responder,1,2,2.2.432925.0,2021-11-03 20:20:24,
"Estou vendo vários comentários como o meu agora. Está quase impossível de utilizar o APP aqui no meu S20FE. Delay inacreditável nas funções ! Outras nem abrem. Não consigo fazer nada funcionar! Fica esperando, esperando e nada. Não dá nem pra configurar a echodot, que só está funcionando graças ao fiz há tempos atrás. Gente! Vamos consertar isso? Tenho certeza que tem gente capaz aí.",2,11,2.2.433151.0,2021-11-03 20:08:45,
"Péssimo app, configuração confusa, trava o tempo todo.",1,2,2.2.432925.0,2021-11-03 20:07:20,
Não abre o APP pede o login e a tela fica preta,1,1,2.2.432925.0,2021-11-03 19:21:19,
"App não funciona, tenho 3 echo studios e mais a fire 4k e nada funciona direito! DESANIMADOR! NÃO INDICO A NINGUÉM!",1,0,2.2.432925.0,2021-11-03 18:58:41,
Parou de funcionar,2,0,2.2.432925.0,2021-11-03 18:57:08,
Atualizem o app. Parou de funcionar com a última atualização do Android!!!,1,1,2.2.432925.0,2021-11-03 17:48:45,
Não reconhece nenhum dispositivo de dois dias pra cá. O app está lento e apresenta falhas constantemente.,1,5,2.2.432925.0,2021-11-03 14:16:09,
"A opção de audiobook fica voltando e repetindo, já atualizei várias vezes e esse bug continua 🥺",1,0,2.2.416420.0,2021-11-03 12:43:22,
"Ao logar no app a tela fica preta e depois de um tempo assim, aparece a mensagem: conexão atingiu o tempo limite",1,5,2.2.432925.0,2021-11-03 11:31:03,
"Aplicativo muito lento, com alguns erros",1,0,2.2.432925.0,2021-11-03 09:52:54,
Parou de funcionar o aplicativo. Não consigo entrar em nada.,1,1,2.2.432925.0,2021-11-03 09:02:12,
Não tô conseguindo abrir minhas rotinas depois da atualização,1,1,2.2.432925.0,2021-11-03 08:44:54,
Muito pesado e lerdo,2,0,2.2.432925.0,2021-11-03 08:07:36,
"Eu estou muito decepcionada com o aplicativo porque simplesmente leva uma eternidade para abrir ou seja é muito lento, eu gostaria que isso fosse corrigido pois é frustrante tentar controlar os dispositivos instalados e ter que esperar uma eternidade para que o aplicativo funcione",2,12,2.2.432925.0,2021-11-03 04:18:01,
"O aplicativo é sempre lento. Agora, está com algum problema, mostra mensagem ""Houve um problema"" em todos os dispositivos (não reconhece nenhum deles), não atualiza os grupos, as listas, não carrega as rotinas, nada. Sorte que, por enquanto, o Echo está funcionando",2,25,2.2.432925.0,2021-11-03 01:41:42,
"Muito ruim, trava o tempo todo, confirma as informações e nao vai, coloca ON o despertador e o comando nao funciona. Deveriam deixar o app mais fluido e com melhor funcionamento!",2,5,2.2.432925.0,2021-11-03 01:36:07,
"App não funciona no meu celular, quando acesso, a tela fica preta, depois de algum tempo, mostra um aviso de que o tempo excedeu.",1,8,2.2.433151.0,2021-11-02 23:50:08,
"Buga demais, lento, não responde.",2,0,,2021-11-02 23:32:24,
"Algumas aplicações não funcionam portugal, não fornece 100 porcento de informações de pesquisa, quando fala, algumas palavras não se percebe. Pior compra.",1,10,2.2.432925.0,2021-11-02 23:23:32,
Parou de funcionar!,1,0,,2021-11-02 22:16:01,
"Muito difícil fazer login nesse app, estou tentando entrar faz tempo,digito a senha correta e diz que está errado.. se continuar assim vou excluir",1,3,2.2.433151.0,2021-11-02 21:48:36,
Não funciona. Coloco lógica e senha e a tela fica preta.,1,0,,2021-11-02 21:47:44,
Os caras enviam os últimos dígitos do seu cartão e pedem para confirmar? Além disso confirmam um número de cartão errado? Estranho e vou investir mais afinquio,1,0,,2021-11-02 21:15:33,
"O app era bom, um pouco lento mas funcionava. Agora ele não abre mais. Simplesmente da erro ao iniciar e não abre. Já forcei parada, desinstalei e nada. Agora não consigo mais acessar as configurações da minha echo dot",2,8,2.2.432925.0,2021-11-02 20:00:38,
"Funcional, entretanto no momento não está funcionando. Em 3 smartphones o aplicativo abre, mas no momento do login fica tela preta e logo aparece notificação de expiração de tempo. Gostaria de suporte.",2,24,2.2.433151.0,2021-11-02 19:42:08,
"O App está péssimo! Travando muito! Já foi Bom, agora está horrível !!",1,0,,2021-11-02 16:52:56,
Extremamente lento,1,0,2.2.432925.0,2021-11-02 13:55:35,
Ha dois dias o aplicativo parou de acessar os dispositivos quando o celular tá conectado por wifi. Só acessa corretamente quando utilizado dados móveis (4g),2,2,2.2.432925.0,2021-11-02 13:25:38,
está bugando toda hora e não consigo botar música nele! pfvr me digam o que fazer,1,0,2.2.432925.0,2021-11-02 11:30:56,
"A 3 dias que meu app não abre mais, só apresenta a informação ""a conexão atingiu tempo limite, tente novamente mais tarde"" não sei o que está acontecendo, porém aconteceu depois da atualização do app. Preciso de ajuda.",1,18,2.2.432925.0,2021-11-02 11:20:11,
