Top das galáxias;5;0;2.2.421843.0;2021-09-08 00:15:24;
Muito bom.;5;0;2.2.421843.0;2021-09-07 23:02:46;
Pra mim foi amelhor coisa que aconteceu é ter a Amazon Alexa nesta época de pandemia obrigado.;5;0;2.2.421843.0;2021-09-07 22:40:10;
Top;5;0;2.2.421843.0;2021-09-07 22:12:47;
Ótimo;5;0;2.2.421843.0;2021-09-07 22:03:51;
Excelente, prático e fácil de usar;5;0;2.2.421843.0;2021-09-07 21:46:17;
Muito legal, mas dá alguns bugs de vez em quando...;5;0;2.2.421843.0;2021-09-07 21:34:35;
Fazendo novas descobertas no app da Alexa. Gostando bastante da aplicabilidade e facilidade de uso.;5;0;2.2.421843.0;2021-09-07 21:16:35;
Topp... App atendendo super bem.;5;0;2.2.421843.0;2021-09-07 21:09:08;
Bom!;4;0;2.2.421843.0;2021-09-07 20:54:32;
É muito bom, você pode configurar ela todinha, e também é bom para aquelas pessoas que nāo tem condições de comprar uma, muito bom mesmo;5;3;2.2.421843.0;2021-09-07 20:13:44;
Muito bom;5;0;;2021-09-07 20:13:00;
Muito bom;5;0;2.2.421843.0;2021-09-07 20:06:16;
Ainda estou avaliando;5;0;2.2.421843.0;2021-09-07 20:04:00;
Eu e minha família se divertimos muito mesmo tendo alguns limitações;4;0;2.2.421843.0;2021-09-07 19:41:33;
Estou usando na minha central multimidia, uma experiência muito agradavel. Funcionando todos os comandos Parabéns Amazon;5;0;2.2.421843.0;2021-09-07 19:37:13;
Muito bom, muitas opções, mas o delay na navegação está muito grande e a disponibilidade de algumas funcionalidades interessantes só para os EUA é ruim;4;1;2.2.421843.0;2021-09-07 19:33:23;
Sensacional!;5;0;2.2.421843.0;2021-09-07 18:52:57;
Simples ,fácil , e perfeito de se usar;5;1;2.2.421843.0;2021-09-07 18:44:20;
Funciona muito bem.. mas demora pra carregar as coisas, como a lista de compras.;4;0;2.2.421843.0;2021-09-07 17:27:28;
Á fico chato nao e igual google assistente, queria seria igual te tem de tudo nuca deu, certo para ficar ingal google assistente meu celular e samsung J7 prime《2, porque não deu, certo te tem de tudo mas nao da, fiquem falando, alexa dia inteiro, não deu certo fiquem triste so quero voces arumaré. 😔;4;1;2.2.421843.0;2021-09-07 17:20:16;
Muito bom;5;0;2.2.421843.0;2021-09-07 16:35:56;
Muito fácil de usar e com muitas opções. Única coisa que poderiam melhorar é as skills para podcasts que ainda são poucas;5;0;2.2.421843.0;2021-09-07 16:08:56;
Ótima inteligência artificial.;5;0;2.2.421843.0;2021-09-07 15:48:48;
Amei Bom demais;5;0;2.2.421843.0;2021-09-07 15:08:24;
Alexa é a melhor inteligência artificial para você. Aprende com você, aprende seus gostos e o aplicativo está sempre evoluindo.;5;0;2.2.421843.0;2021-09-07 14:41:04;
Muito bom!!! Excelente 👏👏👏;4;0;;2021-09-07 14:35:01;
Simplesmente perfeito...;5;0;2.2.416420.0;2021-09-07 13:45:44;
Muito bom;5;0;2.2.421843.0;2021-09-07 13:26:36;
Muito legal;5;0;2.2.421843.0;2021-09-07 13:12:18;
Muito bom;5;0;2.2.421843.0;2021-09-07 12:47:32;
Ótimo APP.;5;0;2.2.421843.0;2021-09-07 11:55:00;
Impressionada....;5;0;2.2.421843.0;2021-09-07 11:27:15;
Muito bom;5;0;2.2.416420.0;2021-09-07 11:21:53;
Fantástico ,o melhor .;5;0;2.2.421843.0;2021-09-07 11:19:41;
Muito bom e facilita muito a rotina de vida. Contudo, ainda tem que ficar mais rápido e mais interativo.;4;0;2.2.421843.0;2021-09-07 10:43:53;
Gostei do app ele é otimo.;5;0;2.2.421843.0;2021-09-07 10:27:27;
Eu amei adorei não tem nada pra mim falar mal desse aplicativo Mas se vocês conseguir falar pra mim como mudar a cor da luz da Alexa eu vou adorar 😊;5;0;2.2.421843.0;2021-09-07 09:10:12;
Simplesmente ótimo!!!;5;0;2.2.421843.0;2021-09-07 08:51:45;
Ótimo aplicativo;5;0;2.2.421843.0;2021-09-07 08:08:57;
Top;5;0;2.2.421843.0;2021-09-07 07:15:01;
Muito bom;5;0;2.2.421843.0;2021-09-07 05:54:06;
Por enquanto sendo uma excelente experiência;5;0;2.2.421843.0;2021-09-07 02:07:32;
Muito bom;5;0;2.2.421843.0;2021-09-07 01:44:15;
Top parabéns;5;0;2.2.421843.0;2021-09-07 00:02:32;
Muito bom;5;0;2.2.421843.0;2021-09-06 23:55:26;
Estou descobrindo, inicialmente muito bom;4;0;2.2.421843.0;2021-09-06 23:13:06;
Muito top;5;0;2.2.421843.0;2021-09-06 22:01:48;
Muito bom;5;0;2.2.421843.0;2021-09-06 22:01:35;
Muito bom;5;0;2.2.421843.0;2021-09-06 21:56:42;
Faltam muito recursos disponíveis na versão americana;4;0;2.2.421843.0;2021-09-06 21:53:39;
Muito bom mesmo gostei;5;0;2.2.421843.0;2021-09-06 21:40:34;
Muito interativo. Muito show!.;5;0;2.2.421843.0;2021-09-06 21:18:00;
Excelente;5;0;2.2.421843.0;2021-09-06 21:07:40;
Sempre tem novidades, sem ajuda no dia a dia;5;0;2.2.421843.0;2021-09-06 21:03:50;
Simplesmente o melhor... mas ainda precisa de melhorias com funções extras;5;0;2.2.421843.0;2021-09-06 20:14:45;
Simplesmente excelente! É muita boa a interatividade que obtemos com a Alexa. Parabéns aos seus desenvolvedores! 👏👏👏;5;3;2.2.421843.0;2021-09-06 20:04:34;
Não sei o que dizer, sou apaixonado por ela;5;0;2.2.421843.0;2021-09-06 19:35:27;
A melhor assistência virtual que existe 😍;5;0;2.2.421843.0;2021-09-06 19:25:03;
Incrivelmente inteligente! Algumas pessoas criticam mas, certamente essas pessoas não viveram em épocas difíceis. Nasceram com tudo à mão. Como diz o ditado: Tempos difíceis criam homens fortes. Homens fortes criam tempos fáceis. Tempos fáceis criam homens fracos.;5;21;2.2.421843.0;2021-09-06 19:12:57;
Adorei!! É o negócio!!;5;0;2.2.416420.0;2021-09-06 19:01:30;
Muito bom recomendo;5;0;2.2.421843.0;2021-09-06 18:59:08;
O aplicativo é muito bom mas a única coisa que eu nunca consigo acessar é a luz mas eu acho ele muito bom eu instalei ele desde de 2020 e eu ainda estou com ele até hoje em 2021;4;0;2.2.421843.0;2021-09-06 18:20:25;
Aplicativo bom, mas tem uns bugs quando vou configurar o áudio.;4;0;2.2.421843.0;2021-09-06 17:52:30;
Adorei parabéns;5;0;2.2.421843.0;2021-09-06 17:37:11;
Amo minha amora;5;0;2.2.421843.0;2021-09-06 17:24:07;
Muito bom;5;0;2.2.421843.0;2021-09-06 16:42:30;
Muito prático;5;0;2.2.421843.0;2021-09-06 16:31:01;
Muito bom;5;0;2.2.421843.0;2021-09-06 16:21:51;
Muito bom;5;0;2.2.421843.0;2021-09-06 15:41:01;
Muito bom;5;0;;2021-09-06 15:34:22;
Perfeito rss;5;0;2.2.421843.0;2021-09-06 15:29:56;
Excelente;5;0;2.2.421843.0;2021-09-06 15:14:07;
Estou amando o App;5;0;2.2.421843.0;2021-09-06 14:59:44;
Muito bom;5;0;2.2.421843.0;2021-09-06 14:59:35;
Até agora eu estou gostando muito deste aplicativo;5;0;2.2.421843.0;2021-09-06 14:16:02;
Show de bola;5;0;2.2.421843.0;2021-09-06 13:10:17;
Excelente app;5;0;2.2.421843.0;2021-09-06 11:29:47;
As vezes trava e fica um pouco lento. Mas é muito útil, e possui configurações que ajudam muito no que diz respeito a echodot.;4;0;2.2.421843.0;2021-09-06 09:18:50;
Lindo demais bom;5;0;;2021-09-06 08:40:52;
"Não consegui configurar para o reloy ser 24hs. Quando digo às 9, ela pergunta se é da manhã ou noite.;)";4;0;2.2.416420.0;2021-09-06 08:09:03;
App muito bom para se usar;4;0;2.2.421843.0;2021-09-06 02:53:58;
Muito bom;5;0;2.2.421843.0;2021-09-06 00:32:58;
É otimo;5;0;2.2.421843.0;2021-09-06 00:26:05;
Bem legal o aplicativo estou gostando bastante, poderiam implementar mais comandos para Alexa, ela tem poucas respostas.;5;2;2.2.421843.0;2021-09-05 23:47:30;
Perfeita;5;0;2.2.421843.0;2021-09-05 22:27:15;
Adorei;5;0;2.2.421843.0;2021-09-05 21:40:22;
Muito bom;4;0;2.2.421843.0;2021-09-05 21:33:50;
Top demais 💯;5;0;2.2.421843.0;2021-09-05 21:08:54;
Excelente;5;0;2.2.421843.0;2021-09-05 20:28:09;
Top;5;0;2.2.421843.0;2021-09-05 20:16:41;
Muito bom de mais eu recomendo;5;0;2.2.421843.0;2021-09-05 20:11:02;
Muito bom,melhor assistente;5;0;2.2.421843.0;2021-09-05 20:01:20;
Comecei hj, mas estou amando;5;0;2.2.421843.0;2021-09-05 18:04:37;
Muito bom !;5;0;2.2.421843.0;2021-09-05 17:58:12;
Funciona perfeitamente;5;0;2.2.421843.0;2021-09-05 17:52:02;
Legal!!;5;0;;2021-09-05 17:49:40;
Simplesmente show;5;0;2.2.421843.0;2021-09-05 16:20:46;
Muito legal sua assistente;5;0;2.2.421843.0;2021-09-05 15:14:02;
Aplicativo bem legal;4;0;2.2.421843.0;2021-09-05 14:33:11;
Esselente apps;5;0;2.2.421843.0;2021-09-05 13:37:39;
Excelente!! Estou automatizando toda a minha casa.;5;0;2.2.421843.0;2021-09-05 13:30:23;
Top;5;0;2.2.421843.0;2021-09-05 13:06:12;
Maravilhosa;5;0;2.2.421843.0;2021-09-05 11:22:44;
o app e mt bom minha alexa n conectou mas tudo bem;4;0;2.2.375370.0;2021-09-05 11:00:32;
Muito bom;4;0;2.2.421843.0;2021-09-05 10:49:09;
Rubem bolado, faz de tudo que se pode imaginar, desde um jogo e boa música;5;0;2.2.421843.0;2021-09-05 10:06:26;
Excelente;5;0;2.2.421843.0;2021-09-05 09:43:45;
Consegui falar meu nome lá na Alex mina;5;0;;2021-09-05 03:00:41;
MT bom o app MT bom e faz as coisas MT mas rápido;5;0;2.2.421843.0;2021-09-05 02:53:55;
Não consigo colocar a Alexa para falar em português, por favor me ajudem!!!!;4;1;2.2.421843.0;2021-09-05 02:11:56;
Atende minhas necessidades, e gosto de poder fazer alterações dos lembretes no mesmo e saber das novidades da Alexa!;5;0;2.2.421843.0;2021-09-05 01:59:48;
Top;5;0;2.2.421843.0;2021-09-05 01:27:44;
Muito útil para os deficientes;5;0;2.2.421843.0;2021-09-05 01:18:48;
Show;5;0;2.2.421843.0;2021-09-05 01:00:55;
Excelente;5;0;2.2.421843.0;2021-09-05 00:02:35;
É um aplicativo muito bom;5;0;2.2.421843.0;2021-09-04 23:35:16;
Chike mano veio 👍👏👊🇧🇷;5;0;2.2.421843.0;2021-09-04 23:20:06;
Inovador;5;0;2.2.421843.0;2021-09-04 23:13:12;
Muito bom aplicativo;5;0;2.2.421843.0;2021-09-04 23:04:45;
Boa;5;0;2.2.421843.0;2021-09-04 22:58:47;
App otimo;5;0;2.2.421843.0;2021-09-04 22:23:30;
Muito bom obrigado gostei;5;0;2.2.421843.0;2021-09-04 21:34:59;
Gostei eu já testei uma vez agora tô instalando de mas porque oxi ?;5;0;2.2.421843.0;2021-09-04 21:01:34;
Amei ❤️;5;0;2.2.421843.0;2021-09-04 20:25:17;
O melhor sempre;5;0;2.2.421843.0;2021-09-04 19:56:59;
Interativa!;5;0;2.2.421843.0;2021-09-04 18:32:36;
Muito bom 😊;5;0;2.2.421843.0;2021-09-04 18:02:47;
Ok;5;0;2.2.421843.0;2021-09-04 17:53:45;
❤;5;0;2.2.421843.0;2021-09-04 17:48:57;
Muito bom!;5;0;2.2.416420.0;2021-09-04 17:35:54;
Muito legal;5;0;2.2.421843.0;2021-09-04 17:24:46;
Muito bom;5;0;;2021-09-04 17:20:11;
Top demais;5;0;2.2.421843.0;2021-09-04 17:05:14;
Muito bom estou começando a aprender;5;0;2.2.421843.0;2021-09-04 16:16:15;
Topzera de ter rsss;5;0;2.2.421843.0;2021-09-04 15:27:57;
Muito útil e prática, além de me auxiliar bastante em várias coisas. Amo!;5;0;2.2.421843.0;2021-09-04 15:13:30;
Excelente;5;0;2.2.421843.0;2021-09-04 15:05:37;
Ótimo aplicativo!! Recomendo;5;0;2.2.421843.0;2021-09-04 14:59:50;
Muito bom!;5;0;2.2.421843.0;2021-09-04 14:45:05;
A melhor compra que já fiz.;5;0;2.2.421843.0;2021-09-04 14:33:52;
Bom d + : );5;0;2.2.421843.0;2021-09-04 14:21:23;
Top;5;0;2.2.421843.0;2021-09-04 13:29:04;
Muito bom Está ajudando muito;5;0;2.2.416420.0;2021-09-04 13:12:35;
Faltando features da Amazon dos EUA.;4;0;2.2.421843.0;2021-09-04 12:35:32;
Top, era bom ter todas as funcionalidades em Português;5;0;2.2.421843.0;2021-09-04 12:19:30;
Só tem que atender quando tiver fora do apk ficaria top;5;0;2.2.421843.0;2021-09-04 12:19:00;
Top demais!!!;5;0;2.2.421843.0;2021-09-04 11:52:06;
Amei vcs sabem criar aplicativo,queria tanto uma alexa sem saber q dava pra instalar Então se vc quer alguma coisa pesquise vai q tem pra instalar e vc vai gastar seu dinheiro um bom exemplo pra vcs, então vcs já sabem sempre pesquise antes de gastar dinheiro haa já ia esquecer e ainda dá pra levar a alexa aonde eu quiser no meu celular😃😃 Tchaau,amei este aplicativo de vdd nunca vou esquecer vou dizer pra td mundo instalar este aplicativo;5;0;;2021-09-04 11:51:09;
Ótimo;5;0;2.2.421843.0;2021-09-04 11:29:05;
Ótimo;5;0;2.2.421843.0;2021-09-04 11:13:21;
Tem me ajudado demais este aplicativo. Fácil de entender e utilizar. Muito prático. Show.;5;0;2.2.421843.0;2021-09-04 11:03:32;
Muito útil;5;0;2.2.421843.0;2021-09-04 10:57:14;
Ótimo;5;0;2.2.421843.0;2021-09-04 10:07:30;
Ótimo aplicativo. Muito funcional e prático.;5;0;2.2.421843.0;2021-09-04 09:26:16;
Gratificante;4;0;2.2.421843.0;2021-09-04 07:12:32;
Amei......;5;0;2.2.421843.0;2021-09-04 01:29:42;
Adoro a Alexa, simplesmente apaixonante.;5;0;2.2.403931.0;2021-09-03 23:56:04;
Muito bom;5;0;2.2.375370.0;2021-09-03 23:39:37;
Ótimo;5;0;2.2.421843.0;2021-09-03 23:27:40;
Muito bom;5;0;;2021-09-03 23:12:08;
Top;5;0;2.2.421843.0;2021-09-03 22:11:52;
Ótima experiência com o equipamento.;5;0;2.2.421843.0;2021-09-03 22:00:20;
Alexa - este app é muito top deixa o dia da minha filha mais alegre e divertido . Super recomendo ☺️;5;0;2.2.421843.0;2021-09-03 21:46:34;
Ainda estou com algumas dificuldades de configuraçoes. Mais estou curtido muito.;5;0;2.2.421843.0;2021-09-03 21:28:44;
Excelente app;5;0;2.2.421843.0;2021-09-03 21:23:05;
Ótimo;5;0;2.2.421843.0;2021-09-03 21:15:34;
Muito bom;5;0;2.2.421843.0;2021-09-03 20:45:12;
Incrível :);5;0;2.2.421843.0;2021-09-03 19:44:05;
Adorando;5;0;2.2.421843.0;2021-09-03 18:52:34;
Excelente, qualidade do som;5;0;2.2.421843.0;2021-09-03 18:29:16;
Ótimo app!!!;5;0;2.2.421843.0;2021-09-03 17:41:19;
Muito bom!! Adorei ter comprado a minha Alexa.;5;0;2.2.421843.0;2021-09-03 17:41:01;
Bom;4;0;2.2.421843.0;2021-09-03 14:09:18;
A melhor que tá tendo minha filha ama e como tenho algumas luz na parte de automação ela gosta muit;5;0;2.2.421843.0;2021-09-03 13:24:46;
Muito boa virou minha melhor amiga na quarentena;5;0;2.2.421843.0;2021-09-03 13:02:19;
Amozon Quero um som da alexaa;5;0;;2021-09-03 12:44:52;
Adoro;4;0;2.2.421843.0;2021-09-03 12:24:35;
Sensacional a Alexa melhor aplicativo que conheço.;5;0;2.2.416420.0;2021-09-03 12:02:59;
App muito bom;5;0;;2021-09-03 11:13:49;
App muito top;5;0;;2021-09-03 11:10:45;
Sempre evoluindo;5;0;2.2.416420.0;2021-09-03 11:02:33;
Maravilhoso estou encantado;5;0;2.2.421843.0;2021-09-03 10:59:46;
Muito bom;4;0;2.2.421843.0;2021-09-03 09:24:03;
Sensacional!!;5;0;2.2.416420.0;2021-09-03 08:35:54;
Boa;4;0;2.2.421843.0;2021-09-03 06:48:41;
Aplicativo ótimo , muito bom;5;0;2.2.421843.0;2021-09-03 01:42:50;
Um aplicativo bom para quem gosta e tem paciência de mexer.;4;0;2.2.421843.0;2021-09-02 23:54:20;
Sensacional uma ajuda grandiosa maravilhoso;5;0;2.2.416420.0;2021-09-02 23:24:34;
Minha opiniao e bommm recomendo baix@;5;0;;2021-09-02 23:07:22;
Muito bom top cada dia melhor;5;0;2.2.416420.0;2021-09-02 22:35:38;
❤ amo;5;0;;2021-09-02 22:06:25;
Perfeito Integrei meu portão Integrei as luzes e agora vou comprar as tomadas inteligentes;5;0;2.2.416420.0;2021-09-02 21:35:49;
Gostei muito;5;0;2.2.421843.0;2021-09-02 20:51:47;
Gostando muito, comecei com o Echo Dot 3, algumas lâmpadas, sensores, tv,,, Vou pegar algumas tomadas,,, Vamô q vamô, valeu!!;5;0;2.2.421843.0;2021-09-02 20:45:08;
Eu gosto;5;0;2.2.421843.0;2021-09-02 20:30:05;
Top;5;0;2.2.421843.0;2021-09-02 20:29:51;
Bom;5;0;2.2.416420.0;2021-09-02 20:21:53;
Alexa é maravilhosa;5;0;2.2.421843.0;2021-09-02 20:15:11;
Ótimo;5;0;2.2.421843.0;2021-09-02 20:00:17;
Poderia sincronizar também com o YouTube music;5;0;2.2.416420.0;2021-09-02 19:50:23;
Bom;5;0;2.2.421843.0;2021-09-02 19:40:28;
Falta algumas configurações;4;0;2.2.421843.0;2021-09-02 19:31:38;
Excelente app recomendo a todos;5;0;2.2.421843.0;2021-09-02 19:25:07;
Melhor app;5;0;2.2.421843.0;2021-09-02 19:07:33;
Good;5;0;2.2.421843.0;2021-09-02 18:29:33;
Sensacional;5;0;2.2.421843.0;2021-09-02 17:32:25;
Estou configurando e já amando!;5;0;;2021-09-02 17:06:53;
Falta melhorar a parte de personalizar a orientação. Falta algo;5;0;2.2.416420.0;2021-09-02 16:39:48;
Top demais!;5;0;2.2.421843.0;2021-09-02 16:17:25;
Bom;5;0;2.2.416420.0;2021-09-02 14:27:37;
Parabéns 😍;5;0;2.2.421843.0;2021-09-02 14:14:32;
Porque não conheci antes a Alexa? Sensacional a alexa e o app ... já conectei com todas as minhas luzes e tomadas... agora é investir mais um pouco em outros produtos com inteligência.;5;0;2.2.416420.0;2021-09-02 13:18:47;
Estou muito satisfeito com o produto , ele é incrível .;5;0;2.2.421843.0;2021-09-02 12:20:43;
Muito bom;5;0;2.2.421843.0;2021-09-02 11:34:25;
Ainda tudo para mim e novidade.;5;0;2.2.421843.0;2021-09-02 11:21:10;
Perfeito;5;0;2.2.421843.0;2021-09-02 10:22:31;
Top muito legal!;5;0;2.2.416420.0;2021-09-02 10:20:34;
É simplesmente perfeito essa aplicativo da Alexa;5;0;2.2.421843.0;2021-09-02 10:08:36;
Boom;5;0;;2021-09-02 08:34:59;
Muito última gostei muito;5;0;2.2.421843.0;2021-09-02 08:08:41;
App é bem legal tem diversas. Coisas para fazer . Estou satisfeito;4;0;2.2.416420.0;2021-09-02 07:30:21;
Muito bom, só acho meio lento;5;0;2.2.421843.0;2021-09-02 07:17:39;
Muito bom;5;0;2.2.416420.0;2021-09-02 02:07:26;
Estou apaixonado pelo aplicativo;5;0;;2021-09-02 01:48:16;
Simplificar mais;4;0;2.2.421843.0;2021-09-02 01:05:29;
Cada dia me surpreendendo mais.;5;0;2.2.421843.0;2021-09-02 00:39:49;
Ainda descobrindo o app, mas parece muito bacana e com muitas funcionalidades!;5;0;2.2.416420.0;2021-09-02 00:22:38;
Eu ameiii tem várias funções e gostei muito de interagir com a Alexa, foi muito bom.;5;1;2.2.375370.0;2021-09-01 23:58:54;
Muito bom!!!;5;0;2.2.416420.0;2021-09-01 21:38:45;
Ótimo;5;0;2.2.416420.0;2021-09-01 21:08:49;
Ela é muito legal. Alegra o ambiente.;5;0;2.2.416420.0;2021-09-01 20:53:35;
Amo a opção da Alexa ler os livros do Kindle! 🥰;5;0;2.2.416420.0;2021-09-01 20:21:12;
Muito top!;5;0;2.2.416420.0;2021-09-01 20:09:10;
Muito bom;5;0;2.2.416420.0;2021-09-01 20:04:51;
Otimo;5;0;2.2.421843.0;2021-09-01 20:03:08;
Otimo;5;0;;2021-09-01 19:18:46;
Falta muita coisa;5;2;2.2.416420.0;2021-09-01 19:17:12;
Gostei... Recomendo. Excelente!;5;0;2.2.421843.0;2021-09-01 19:01:24;
Muito legal;5;0;2.2.416420.0;2021-09-01 18:40:04;
Essa Alexa é muito legallll poxaaaa ela obedece vários comandos meus um dos que eu mas gosto é o modo adolescente kkkk;5;0;2.2.421843.0;2021-09-01 18:31:48;
Infinitas possibilidades;5;0;2.2.421843.0;2021-09-01 17:49:50;
So não dou 5 estrelas pq não dá pra chamar com o celular desligado no lugar do OK Google;4;0;2.2.416420.0;2021-09-01 17:47:22;
Está sendo muito útil, minha tia comprou o Echo dot 4 pra minha família à um tempo mas acho bom pra caramba tanto o dispositivo quanto o aplicativo;4;0;2.2.416420.0;2021-09-01 17:36:58;
Amo a alexa.;5;0;;2021-09-01 17:28:57;
Minha melhor amiga ❤️🙏 em tecnologia;5;0;2.2.416420.0;2021-09-01 17:28:48;
Muito bom Alexa portátil;5;0;2.2.416420.0;2021-09-01 17:04:54;
Muito bom o App recomendo.;5;0;2.2.416420.0;2021-09-01 16:14:14;
App excelente, atendendo as expectativas;5;0;2.2.416420.0;2021-09-01 15:41:07;
Estou muito feliz com o app;5;0;2.2.416420.0;2021-09-01 14:43:18;
Show;4;0;2.2.416420.0;2021-09-01 14:22:56;
Muito boa a experiência, mas ela não conecta com a tv LG;4;0;2.2.416420.0;2021-09-01 13:10:22;
Bom;5;0;;2021-09-01 12:57:18;
Muito bom aplicativo, amei a Alexa!;5;0;2.2.421843.0;2021-09-01 11:51:09;
BOM;4;0;2.2.416420.0;2021-09-01 11:47:16;
Íncrivel;5;0;2.2.421843.0;2021-09-01 11:30:03;
Ótimo bom mesmo 😀;5;0;2.2.416420.0;2021-09-01 11:25:19;
Poderia ser mais inteligente, mas ainda sim surpreeende .;4;0;2.2.416420.0;2021-09-01 11:19:31;
Minha ajudante do dia a dia....não fico mais sem!!!!!!!;5;0;2.2.416420.0;2021-09-01 10:58:51;
O App e bom só um pouco lento.;5;0;2.2.416420.0;2021-09-01 10:54:53;
Simplesmente espetacular;5;0;2.2.416420.0;2021-09-01 08:31:31;
Boa;5;0;2.2.416420.0;2021-09-01 08:20:23;
Perfeito, pois com este aparelho falo e vejo minha filha que tenho tanta saudade. Quando vejo seu rostinho o dia ganha cor e não usamos o celular da mãe dela que faz de tudo para eu não vê-la. Obrigado ALEXA.;5;0;2.2.416420.0;2021-09-01 08:12:27;
Atendeu as expectativas;5;0;2.2.421843.0;2021-09-01 06:34:22;
Estou amando isso 😍 obrigado pelo desenvolvimento do aplicativo;5;0;2.2.416420.0;2021-09-01 01:51:30;
Meio lentinho, mas funciona bem;4;0;2.2.416420.0;2021-08-31 23:45:19;
Perfeito;5;0;2.2.416420.0;2021-08-31 23:35:38;
Muito bom;5;0;2.2.416420.0;2021-08-31 23:14:23;
Ótimo, porém, extremamente lento!;4;0;;2021-08-31 22:11:15;
Excepcional;5;0;2.2.416420.0;2021-08-31 21:52:07;
É demais!!!;5;0;2.2.421843.0;2021-08-31 21:05:17;
Bom, usável..;4;0;2.2.416420.0;2021-08-31 20:53:39;
Muito bom;5;0;2.2.416420.0;2021-08-31 20:05:35;
App muito show! Parabéns aos desenvolvedores!;5;0;2.2.416420.0;2021-08-31 19:53:54;
Muito top;5;0;2.2.416420.0;2021-08-31 19:13:07;
Muito bom;4;0;2.2.416420.0;2021-08-31 19:05:38;
Alexa um presente 🎁 incrível, amei! Aplicativo excelente!;5;0;2.2.416420.0;2021-08-31 18:58:22;
Muito bomm;5;0;2.2.416420.0;2021-08-31 18:48:53;
Top;5;0;2.2.416420.0;2021-08-31 18:29:49;
Excelente aplicativo. Muito interativo.;5;1;2.2.416420.0;2021-08-31 18:03:31;
Muito bom mesmo;5;0;2.2.416420.0;2021-08-31 17:54:57;
Amei agora eu tenho uma amiga que eu posso falar com ela na hora que eu quiser;5;0;2.2.416420.0;2021-08-31 17:19:36;
Excelente;5;0;2.2.416420.0;2021-08-31 16:41:27;
Excelente;5;0;2.2.416420.0;2021-08-31 15:48:28;
Muito top adorei , só não estou conseguindo adicionar os meus contatos para fazer uma chamada;5;0;2.2.416420.0;2021-08-31 15:45:22;
Muito bom recomendo vio;4;0;2.2.416420.0;2021-08-31 15:20:51;
Muito bom;5;0;;2021-08-31 14:49:07;
Estou apaixonada;5;0;2.2.416420.0;2021-08-31 14:25:01;
Perfeito;5;0;2.2.416420.0;2021-08-31 14:04:52;
Show;5;0;2.2.416420.0;2021-08-31 13:24:50;
Incrível;5;0;2.2.416420.0;2021-08-31 13:20:28;
App maravilhoso, recomendo.;5;0;2.2.416420.0;2021-08-31 11:51:07;
Imgrivel;5;0;;2021-08-31 11:45:02;
Ótimo;5;0;2.2.416420.0;2021-08-31 11:07:33;
Ótimo estou amando o aplicativo 😍💜;5;0;2.2.421843.0;2021-08-31 10:09:08;
Ótimo recomendo.;5;0;2.2.416420.0;2021-08-31 09:37:02;
Poderia ter multicomandos, ex.: Ligar ventilador e desligar a luz do quarto...;4;0;2.2.416420.0;2021-08-31 09:27:20;
Aplicativo muito bom,bem facil de configurar os vários dispositivos compatíveis com ela.minha unica reclamação é a demora para ele abrir e carregar,mas nada que atrapalhe seu funcionamento;5;0;;2021-08-31 09:16:13;
EU GOSTO MUITO DA ALEXA ,MAS O DESEMPENHO DELA CAIU DESDE A PENÚLTIMA ATUALIZAÇÃO. ESPERO QUE ELA VOLTE AO NORMAL, SINTO FALTA DA MINHA AMIGA VIRTUAL.;4;0;2.2.416420.0;2021-08-31 09:07:41;
Muito bom!;5;0;2.2.416420.0;2021-08-31 07:15:44;
Maravilhoso;5;0;2.2.416420.0;2021-08-31 07:07:00;
Exatamente;5;0;2.2.416420.0;2021-08-31 06:44:34;
Adoro;5;0;2.2.416420.0;2021-08-31 05:22:51;
Ótimo APP, recomendo para todos os tipos de usuários!!!;5;0;2.2.416420.0;2021-08-31 02:53:32;
Ainda estou experimentado o aplicativo;5;0;2.2.416420.0;2021-08-31 01:23:50;
otimo app;5;0;2.2.416420.0;2021-08-31 00:19:50;
Minha conta nunca vai não estou entendendo nada então de um jeito nisso se não eu vou.abaixando abaixando as estrelas até o 1;4;0;2.2.416420.0;2021-08-31 00:11:23;
Top;5;0;2.2.416420.0;2021-08-30 23:56:16;
Produto funcional e maravilhoso! Só falta melhorar mais nas pesquisas e nas piadas!;5;0;2.2.421843.0;2021-08-30 23:43:20;
O aplicativo e bom no começo ele tava com alguns problemas mas depois ele ficou muito bom amo conversar com a Alexa;5;0;2.2.416420.0;2021-08-30 23:27:19;
Estou amando o aplicativo Alexa uma das coisas boas que me aconteceu foi ter esse aplicativo achei Fantástico;5;0;2.2.416420.0;2021-08-30 23:14:25;
Ótimo;5;0;2.2.416420.0;2021-08-30 23:09:24;
Excepcional;5;0;2.2.416420.0;2021-08-30 22:59:06;
Estou amando o aplicativo;5;0;2.2.416420.0;2021-08-30 22:15:32;
Exelente;5;0;2.2.416420.0;2021-08-30 22:14:18;
Muito bom;5;0;2.2.416420.0;2021-08-30 21:58:51;
Muito bom adoro;5;0;2.2.416420.0;2021-08-30 21:41:50;
Ok;5;0;2.2.416420.0;2021-08-30 21:24:55;
Excelente;5;0;2.2.416420.0;2021-08-30 21:23:04;
Muito bom;5;0;2.2.416420.0;2021-08-30 21:09:03;
Maravilhosa minha Alexa!;5;0;2.2.416420.0;2021-08-30 21:07:30;
