Meio pesado pra celulares mais fracos, e a Alexa escuta mal, alguém com dificuldade de fala não vai ser entendido nunca. As rotinas falham com frequência e ela não gosta de passar podcast do mais recente, sempre passa um aleatório se você não especificar.;3;0;2.2.416420.0;2021-08-26 10:07:04;
Trava muito, é lento. Skills fracas. Enfim, faz o básico bem, mas se forçar muito não entrega o esperado;3;0;2.2.416420.0;2021-08-25 22:34:51;
Bicho pesado! Vc dá um clique e vai dormir. Quando acordar ele chamou a tela.;3;0;2.2.416420.0;2021-08-25 20:03:53;
Acabei de baixar o aplicativo, aparentemente bom, mas terei uma resposta mais conclusiva após algumas semanas de uso;3;0;2.2.416420.0;2021-08-25 19:50:21;
Consome muita bateria;3;1;2.2.416420.0;2021-08-25 13:30:57;
Comunicação de echo show 8 e telefone não funciona. Não mostra Câmera do dispositivo no telemóvel;3;0;2.2.416420.0;2021-08-25 07:39:40;
O Echo era excelente mas parou de escutar, está um tanto irritante ter que gritar para ele ouvir;3;0;2.2.416420.0;2021-08-25 01:11:52;
Chateada :( Eu gosto muito da proposta da Alexa e da dinâmica para usar ela como assistente virtual (até melhor que a assistente padrão do meu celular). Mas infelizmente está com muita lentidão e consome bastante bateria em segundo plano... Espero que resolvam os bugs :);3;0;;2021-08-23 23:42:05;
Falta otimização e compatibilidade com comando de voz como ok google;3;0;2.2.416420.0;2021-08-23 21:07:50;
Só não ganha mais uma estrela porque é lento!;3;0;2.2.416420.0;2021-08-21 07:41:13;
Aplicativo funciona, mas é extremamente pesado e lento.;3;1;2.2.416420.0;2021-08-20 10:10:58;
Demorando atualizar para reconhecimento do dispositivo echo auto.;3;0;2.2.416420.0;2021-08-19 19:28:48;
Gostaria de tocar a minha playlist do Deezer mas não consigo;3;0;2.2.416420.0;2021-08-19 12:27:10;
Bom;3;0;2.2.416420.0;2021-08-19 10:18:32;
Oferece controle total com diversas personalizações para os dispositivos Alexa, mas é muito pesado. Mesmo em aparelhos Top o App é muito lento em praticamente todas as suas configurações disponíveis.;3;2;2.2.416420.0;2021-08-19 05:32:46;
O app trava em vários momentos. Poderia fazer uma lista desses momentos... Não é tão intuitivo. E a assistente virtual as vezes erra na informação desejada. Não sei como alguém consegue dar 5 estrelas. Precisa melhorar bastante. O desenvolvedor não responde os comentários.;3;11;2.2.416420.0;2021-08-19 01:18:47;
Nao consigo entrar no app;3;0;2.2.347119.0;2021-08-18 10:40:28;
É muito lento.;3;0;2.2.416420.0;2021-08-17 22:41:48;
Bom, mas não encontra dispositivos.;3;0;2.2.416420.0;2021-08-17 18:54:21;
Ola nao recebi o cod pra vincular meu numero Alguem pode ajudar;3;0;2.2.416420.0;2021-08-17 13:56:25;
COMPLICADO!;3;0;2.2.416420.0;2021-08-16 22:15:31;
Deveria ser mais fluido o sistema dá umas travadas;3;0;2.2.416420.0;2021-08-16 21:25:56;
Ele ainda trava muito no android, porém da pra usar.;3;0;2.2.416420.0;2021-08-14 17:27:01;
Bom no geral, mas as vezes não reconhece comandos;3;0;2.2.416420.0;2021-08-13 20:44:39;
Lento, vc clica em um botão e tem um delay de segundos para dar resposta. Vc acha que está quebrado... já desinstalei e instalei novamente, não mudou nada!;3;3;2.2.416420.0;2021-08-12 12:54:21;
Por enquanto estou descobrindo o app,mas é bem funcional;3;0;2.2.416420.0;2021-08-11 11:10:34;
Trava toda hora;3;0;2.2.416420.0;2021-08-09 15:56:38;
O que eu não gostei da lexa é que ela não atende, quando se fecha o aplicativo que chama o nome dela novamente ela não atende porque só atende seu aplicativo estiver aberto e ativo....;3;0;;2021-08-09 01:15:28;
O aplicativo pode ficar muito melhor. O aplicativo é lento na resposta das ações e acho ele pouco intuitivo. Para uma pessoa mais leiga, irá encontrar muita dificuldade em achar o que deseja dentro do app. Isso pode ser melhorado.;3;4;2.2.416420.0;2021-08-08 23:14:16;
Lento demais e não tem skills em português;3;0;2.2.416420.0;2021-08-08 15:28:22;
Funcionava bem, há alguns dias passou a interromper o spotify com frequência.;3;0;2.2.416420.0;2021-08-07 16:53:32;
Falta a ativação da aleza por comando e voz, com o celular bloqueado;3;0;2.2.416420.0;2021-08-07 16:46:49;
É bastante lento e também falta integração com Amazon Music o mesmo poderia ser integrado pra não precisar ter dois aplicativos instalado.;3;1;2.2.416420.0;2021-08-07 13:34:33;
O dispositivo funciona mt bem mas o principal que eu queria de música não vai, já vinculei ao spotify e não reconhece AAAAAAAAAAAAAAA a qualidade de áudio dela é mt boa;3;0;2.2.416420.0;2021-08-07 13:23:57;
Aplicativo tá travando demais após as atualizações.;3;0;2.2.416420.0;2021-08-06 22:31:55;
Darei 5 estrelas quando, eu conseguir chamar ela com o telefone bloqueado. Igual a echo dot;3;0;2.2.415290.0;2021-08-05 21:07:36;
Pedi para Alexa ligar para minha esposa e não conseguiu, disse que a pessoa deveria ter uma conta pra conseguir ligar.;3;0;2.2.416420.0;2021-08-05 08:03:37;
Queria o aplicativo em português de Portugal;3;0;2.2.416420.0;2021-08-04 23:15:11;
Precisa adicionar linguagem dupla de entrada, português-ingles, urgentemente. Precisa habilitar o modo família. Ambas opções já existem em outros países;3;0;2.2.415290.0;2021-08-04 22:37:48;
Gostava do app, mas tenho enfrentando vários problemas como integração com o Spotify. As vezes jogos terminam sem aviso prévio. Quando existem dois perfis, também não é possível entrar em contas separadas dos apps que tem interface com a Alexa.;3;13;2.2.416420.0;2021-08-04 21:05:42;
Pra ser melhor poderia ter acionamento por voz assim como o do Google, se tivesse eu substituía tranquilo o assistente do Google pelo o alexa;3;0;2.2.416420.0;2021-08-04 20:22:50;
E bom mais nao consigo falar com ela com o meu celular bloqueado;3;0;2.2.415290.0;2021-08-04 19:56:53;
No geral é bom, porém ela não tem conectividade nenhuma pra Youtube ou Youtube music, como faz com Spotify. Só dá por bluetooth, mas se fosse pra ter esse trabalho, eu faria com minha própria TV mesmo.;3;0;;2021-08-04 07:12:35;
Dou 3 estrelas... pois acho que poderiam melhorar mais e a economia dot desconfigurado muito fácil...;3;1;2.2.415290.0;2021-08-03 19:09:55;
Deveria atender com o telefone bloqueado... Sem precisar o app;3;0;2.2.415290.0;2021-08-02 20:49:52;
Não consigo usar a Echo como porta retratos, só passa as fotos do Facebook. O app não é muito intuitivo. Pode melhorar.;3;0;2.2.415290.0;2021-08-02 16:43:06;
Muito bom;3;0;2.2.415290.0;2021-08-01 17:23:41;
RETIRARAM A FUNÇÃO DE CONTROLE DA ENTRADA AUXILIAR DA ALEXA. NAO CONSIGO MAIS USAR COMO CAIXA DE SOM VIA CABO. DEVS, CORRIJAM POR FAVOR.;3;0;2.2.415290.0;2021-08-01 16:10:23;
Meu código não chega 😭😡😭😭😡;3;0;2.2.415290.0;2021-08-01 00:55:57;
Várias vezes demora muito pra carregar a página dos dispositivos e pra executar qualquer ação dentro do aplicativo (além dessa tela de dispositivos, inclusive). Você clica e fica esperando MUITOS segundos pra carregar qualquer coisa, mesmo a internet estar bombando no celular e em toda a casa;3;29;2.2.415290.0;2021-07-31 23:51:07;
E muito bom se tiver o dor rcho. No celular deixa a desejar alguns pontos.;3;0;2.2.413073.0;2021-07-31 09:53:38;
Acho o Google Assistente muito mais interativo;3;0;2.2.413073.0;2021-07-30 23:53:01;
"O App é bom mas pra ficar melhor precisa de alguns melhorias simples, AMAZON POR FAVOR COLOQUE A OPÇÃO DE USAR O APLICATIVO EM SEGUNDO PLANO E PODER LIBERAR O ASSISTENTE DE VOZ COM A ATIVAÇÃO NO LUGAR DO ""OK GOOGLE"", eu ter que instalar e pagar o app ULTIMATE ALEXA de Terceiros para fazer essas funções é lamentável!";3;0;2.2.413073.0;2021-07-30 06:06:56;
As vezes a alexa falha , não entende o que se pede e é muito dificil o pareamento de aparelhos, e só funciona para desligar nunca para ligar os aparelhos novamente.;3;0;2.2.415290.0;2021-07-30 03:38:25;
Gostaria de algumas funcionalidades que sinto falta como bloquear minha tela e poder falar com ela sem ter que desbloquear a tela. Mas d resto está sendo bem interessante até;3;0;2.2.415290.0;2021-07-30 00:07:21;
Toda vez que entro no app o wi-fi desativa;3;0;2.2.415290.0;2021-07-29 20:15:48;
Alexa, precisa ter uma evolução ainda melhor;3;0;2.2.415290.0;2021-07-29 18:47:05;
Trava muito;3;0;2.2.413073.0;2021-07-29 18:36:25;
Não consigo configurar música ambiente com vários alexa's;3;0;2.2.415290.0;2021-07-29 17:10:03;
App lento;3;0;2.2.413073.0;2021-07-28 23:08:03;
O aplicativo tem respostas lentas quando se trata de automação residencial. E poderia aprimorar o comando de voz.;3;0;2.2.413073.0;2021-07-28 17:41:06;
O tempo de resposta do app é bem lento.;3;0;2.2.413073.0;2021-07-28 14:03:27;
Gostei do aplicativo 🤗;3;0;2.2.413073.0;2021-07-28 11:56:21;
Lento. Podia ter mais funcionalidades. Principalmente para o Brasil. Porque sei que para o EUA a Amazon libera várias funções;3;1;2.2.413073.0;2021-07-28 00:03:09;
Muito bom várias coisas, mas seria pedir muito pra um simples lembrete funcionar direito?;3;0;2.2.413073.0;2021-07-27 20:02:34;
App muito bom, mas as vezes não entende o que agente fala.;3;0;2.2.413073.0;2021-07-27 19:00:53;
É muito lento o aplicativo. Trava bastante e não é muito fácil configurar, parece quando vc quer resolver algum problema com o Governo, que vc perde seu tempo e não consegue resolver. A alexa é funcional, mas tem hora que não entende o que você fala;3;11;2.2.413073.0;2021-07-27 17:00:46;
O app é bom porém qando vou gravar uma msg de voz não estou conseguindo aí preciso toda vez desinstalar o app e abrir novamente pra poder gravar, aí gravo é depois de um tempo acontece novamente.;3;0;2.2.413073.0;2021-07-27 11:22:08;
Acabou deixando muito a desejar, sendo sincero acho que esperei demais, não foi como pensei que seria, talvez eu não tenha configurado tudo certo, mas o uso é bom, mas não é tão fácil, apresenta grandes falhas que podem fazer os clientes deixarem a desejar o produto.;3;0;;2021-07-27 03:19:43;
As vezes muito lento;3;0;2.2.413073.0;2021-07-26 20:10:45;
Bom;3;0;2.2.413073.0;2021-07-25 20:31:41;
Com muita dificuldades ainda;3;0;2.2.413073.0;2021-07-25 09:31:41;
Bom até;3;0;2.2.413073.0;2021-07-24 17:48:11;
"Boa, mas quando peço pra adicionar uma música a biblioteca está n esta entendendo ela fala ""nao consigo encontrar nada na loja de musica que corresponda ao que está tocando""";3;1;2.2.413073.0;2021-07-23 21:47:22;
"Ela ta com problemas para tocar a minha playlist, no caso eu falo, ""Alexa, toque minha playlist Natiruts"", ela tem como resposta ""aqui está uma estacao baseada em Natiruts"", sendo que ja esta criada a playlist, tem hora que vai certinho, mas algumas vezes da isso.";3;0;;2021-07-23 18:31:42;
Boa experiência;3;0;2.2.413073.0;2021-07-23 08:35:37;
Tô achando muito estranho o som da Alexa, parece estar baixo demais. Aumento volume e não faz muita diferença.;3;0;2.2.407457.0;2021-07-22 17:48:51;
Precisava ter o aplicativo na opção em português de Portugal. Esta muito lento o aplicativo depois das novas atualizações. Precisa dar sugestões de nomes para por no aparelho, Alexa, Amazon, Echo é muito pouco para quem tem vários aparelhos em casa.;3;2;2.2.413073.0;2021-07-22 13:26:05;
Travamentos corriqueiros atrapalham o uso do app.;3;0;2.2.413073.0;2021-07-21 23:47:03;
Por enquanto;3;0;2.2.413073.0;2021-07-21 20:35:20;
Muito bom o aplicativo, mas o que mais quero agora é a skill do Tidal aqui para o Brasil para funcionar no echo dot, em alguns outros países já funciona, se não fosse por isso era 5 estrelas;3;1;2.2.413073.0;2021-07-21 09:49:04;
Falta estar em português de portugal;3;0;2.2.413073.0;2021-07-20 08:09:55;
Bom;3;0;2.2.413073.0;2021-07-20 08:03:23;
Tem muito a que melhorar para o mercado nacional, mas é bom;3;0;2.2.413073.0;2021-07-19 21:55:28;
Muito bom pois muito difícil configurar;3;0;2.2.413073.0;2021-07-19 20:24:37;
Não reconhece o Spotify como aplicativo padrão e não reconhece o endereço para a previsão do tempo.;3;0;2.2.413073.0;2021-07-19 11:51:09;
"Uma das coisas que era precisa, era ela fazer ligações, sem tá utilizando a própria Alexa. Tipo assim: ""Alexa? Faz chamada para mim"" e ela fazer chamada dentro do app Alexa, não dá. Pelo menos ter opções para que possamos selecionar com qual meio possamos fazer chamadas para as outras pessoas. Isso seria bom. Tipo: ""Alexa? Faz chamada para mim no Whatsapp ou faz chamada para mim normal, sem Whatsapp ou Messenger"". Entendem?";3;0;;2021-07-18 17:54:40;
Não sei porque, quando estou ouvindo um livro pelo Alexa ele sempre volta ao capítulo anterior, ler algumas páginas mas retorna ao início, alguém pode me ajudar.;3;0;2.2.413073.0;2021-07-18 14:33:33;
Eu chamo a Alexa fora do aplicativo e ela não responde.;3;0;2.2.413073.0;2021-07-18 05:31:06;
Deveria dar para utilizar sempre, mesmo com o aplicativo fechado;3;0;2.2.413073.0;2021-07-18 04:06:33;
O app está muito lento e demorando pra carregar;3;0;2.2.413073.0;2021-07-17 17:38:39;
Muito nome;3;0;2.2.413073.0;2021-07-17 14:01:05;
Bom;3;0;2.2.410255.0;2021-07-17 10:49:14;
Razoável;3;0;2.2.410255.0;2021-07-17 00:17:45;
Muita coisa que está liberada na conta americana e não liberaram para o BR;3;0;2.2.413073.0;2021-07-16 23:50:00;
Escutar os livros pela Alexa é muito ruim. Não é possível voltar para o início e nem selecionar os capítulos. É necessário ter mais controles.;3;3;2.2.413073.0;2021-07-16 13:30:06;
De vez em quando da um erro de leve, mas no geral funciona bem.;3;0;2.2.410255.0;2021-07-16 13:10:20;
Até que é avançado e funciona bem, até atende algumas necessidades. Valeu;3;0;2.2.410255.0;2021-07-15 19:41:35;
Top;3;0;2.2.407457.0;2021-07-15 17:06:05;
Precisa melhorar a interação com o celular. Fora isso a compreensão é ótima;3;0;2.2.410255.0;2021-07-15 12:42:43;
Interface Bonita, Nem Parece Ser Da Amazon, Mas Acho Desnecessário Colocar O Nome De Cada App No Ícone, O Logo De Antes Era Muito Bonito E Único, Agora Voltou Aquela Aparência Antiga E Nada Moderno No Ícone Da Alexa 🤮. Fora O Ícone, É 75%.;3;0;2.2.413073.0;2021-07-14 23:57:03;
Eu baixei o app mas não tô conseguindo fazer login nele e coloco meu email e a senha e os caracteres e fala q tá errado;3;0;;2021-07-14 10:13:16;
propagandas da amazon no meio de um briefing de notícias;3;0;2.2.410255.0;2021-07-14 09:46:52;
Estou tendo problemas pra sincronizar a alexa com o ebook que estou lendo. A ideia é que ela leia de onde eu parei no kindle, mas isso não está acontecendo. Também aconteceu de, do nada, ela parar de ler e depois continuar de um parágrafo páginas antes.;3;2;2.2.410255.0;2021-07-14 09:04:58;
Muitos bugs chatos;3;0;2.2.410255.0;2021-07-14 08:03:48;
app travado;3;0;2.2.407457.0;2021-07-14 04:14:09;
Mais o menos;3;0;;2021-07-14 01:19:13;
"Falta duas coisas no app: 1) Não consigo conectar o Deezer. Outros players de musica, como Spotify, estão conectados com o app, mas o que eu utilizo, o Deezer, não. Pelo menos da para utilizar o Amazon Music; 2) Não consegui conectar minha smartv da Philips.";3;1;2.2.410255.0;2021-07-13 23:18:47;
O aplicativo e ótimo fácil de mexer etc, o único problema é que ele e muito devagar trava muito e bem chato de mexer pois trava muito;3;1;2.2.410255.0;2021-07-13 19:20:40;
Bom app, mas demora 10s para responder a cada toque.;3;0;2.2.410255.0;2021-07-13 08:38:02;
Lento e as vezes trava. É eficiente, mas poderia ser muito melhor!;3;0;2.2.410255.0;2021-07-13 05:03:39;
O app é lento, a navegação nele é bem complicada. Fora isso, boas funcionalidades;3;0;2.2.410255.0;2021-07-12 23:21:20;
Mais ou menos;3;0;;2021-07-12 23:11:23;
Tenho uma roku tv ,e não acho Skil para usar com a minha echo doot;3;0;2.2.410255.0;2021-07-12 21:30:08;
Não sei usar esse app;3;0;2.2.410255.0;2021-07-12 12:24:14;
Boa;3;0;2.2.410255.0;2021-07-11 12:50:51;
Muito pessado o aplicativo e um pouco difícil de manuseio;3;0;2.2.410255.0;2021-07-10 14:36:29;
Não tem youtube music;3;0;2.2.410255.0;2021-07-10 13:48:28;
Aplicativo não oferece uma boa experiência, a parte de reprodução de stream não é estável;3;0;2.2.410255.0;2021-07-10 10:34:21;
Consome muita energia em segundo plano!;3;0;2.2.410255.0;2021-07-09 20:43:41;
Três estrelas porque eu sou do lado do Google;3;0;;2021-07-09 19:11:50;
Poxa que atualização ruin,sem falar que o designe do dowidgets ficou horrível,seria ótimo sem aquele fundo branco.;3;0;2.2.410255.0;2021-07-09 18:17:11;
A incrível demora da Alexandre já que ele ficou duas horas desconectado sozinha e não entrou na Internet da minha casa;3;0;2.2.410255.0;2021-07-08 17:34:02;
Eu amo você eu não sei falar direito por isso eu estou falando desse jeito;3;0;;2021-07-07 15:20:31;
Muitas vezes eu berro e ela nao responde;3;0;2.2.410255.0;2021-07-07 02:16:20;
Pode melhorar;3;0;2.2.410255.0;2021-07-06 21:12:37;
Um app ate q bom mas demora muito pra abrir ainda mas quando vamos criar uma atividade ou refistrar em um nova rede acho que poderia ter uma visao mas ampla pra agilizar essa parte muito bug;3;0;2.2.410255.0;2021-07-06 01:33:06;
A echo dot está falando frases pela metade.;3;0;;2021-07-05 10:11:14;
Precisa melhorar o serviço de streaming e aplicativo muito complicado;3;0;2.2.410255.0;2021-07-05 00:20:31;
"Limitado para configurações avançadas, porém simples. O famoso ""dá pro gasto""";3;0;2.2.410255.0;2021-07-03 23:44:29;
Skills e Games só aparece inglês, alemão e espanhol;3;0;2.2.410255.0;2021-07-03 21:53:47;
Não consigo acessar noticiário em português;3;0;2.2.410255.0;2021-07-03 20:45:45;
Muito bom;3;0;2.2.407457.0;2021-07-03 19:15:38;
Até agora e bom, mais tudo e pago, tem umas coisa boa, pedi pra Alex toca byonce só dá se for pago, tem umas lista até boas de músicas grátis. Mais poderia acessar nossa pasta de música e vídeo.;3;0;2.2.410255.0;2021-07-03 17:01:15;
O aplicativo trava as vezes ou fica lento, demora em responder.;3;0;2.2.410255.0;2021-07-03 07:25:08;
Ainda não consegui ficar satisfeito com a inteligência dela;3;0;2.2.410255.0;2021-07-02 19:34:10;
Estou tendo problemas com o microfone ela não me ouve;3;0;2.2.410255.0;2021-07-02 12:08:20;
boa;3;0;2.2.407457.0;2021-07-02 07:09:13;
Aplicativo Bom Porém Seria Melhor Se Ativa-se Sem Clicar Na Tela Do Celular Só Por Voz.;3;0;2.2.410255.0;2021-07-02 01:23:01;
Eu gostaria que o Aplicativo fosse um pouco mais fácil pra encontrar oque se quer;3;0;;2021-07-01 20:14:15;
Muito bom ,som tem algumas funções que não pega.;3;0;2.2.410255.0;2021-07-01 13:04:51;
Não é padrão Amazon, se comparado com o App de Compras, o de Vídeo e o Kindle (os que mais uso). Além disso, é impensável que um app destinado ao gerenciamento de dispositivos inteligentes não aceite o login de mais de uma pessoa, criando um grupo de pessoas ligadas aos dispositivos, cada uma com sua conta (disponível para as contas americanas).;3;75;2.2.410255.0;2021-07-01 13:02:26;
O aplicativo é razoável, não é muito intuitivo e por vezes confuso nas configurações, principalmente no volume de lembretes e mensagens de voz. Fica abaixo da qualidade do dispositivo Alexa em si.;3;0;2.2.407457.0;2021-07-01 12:06:21;
"Ótimo app mas tem coisas que podem ser melhoradas. Como por exemplo na parte de Rotinas, poder colocar uma serie de palavras/frases que podem ser faladas para ativar tal rotina, pois é muito ruim ter que criar várias rotinas para a mesma coisa só para ter uma frase com uma palavra diferente como ""Ligar TV"" ""Liga a TV"" ""Ligar a Televisão"" ""Liga Televisão""... como a concorrente faz.";3;136;2.2.410255.0;2021-07-01 11:04:09;
O app é bem simples de mexer e prático porém o app trava muito e é meio lento em alguns momentos... sem contar que cmg, está bugando com algumas luzes da philips que já exclui e continuam aparecendo..;3;1;2.2.407457.0;2021-07-01 10:22:29;
O app é bom mas o visual poderia ser mais agradável e clean.;3;0;2.2.407457.0;2021-07-01 10:15:10;
Esperava mais.;3;0;2.2.407457.0;2021-06-30 19:52:31;
Por enquanto vai bem;3;0;2.2.407457.0;2021-06-30 19:26:00;
A ser aprimorada;3;0;2.2.407457.0;2021-06-30 18:32:54;
Mais ou menos...;3;0;;2021-06-30 13:25:08;
Aqui no app, a biblioteca kindle não está com a opção de abrir, para que possa escolher o e-book para a Alexa ler pra mim. E se eu peço para ela ler, ela entende tudo errado...;3;43;2.2.407457.0;2021-06-30 11:58:17;
Eu acho que ele ainda falha muito no nosso indioma que e Português do Brasil e puriso ele não e tão claro para intender.;3;0;;2021-06-30 00:19:46;
Um pouco lento;3;0;2.2.407457.0;2021-06-29 23:22:26;
Não dou 5 estrelas porque sei que está sempre em desenvolvimento, mas é show de bola!!!;3;0;2.2.407457.0;2021-06-29 19:59:32;
Só tinha que substituir o OK google a altura. Aplicativo tem que estar aberto ou então clicar no botão home do smartphone.;3;0;2.2.407457.0;2021-06-29 14:19:18;
O app nao reconhece endereços quando peço o melhor trajeto.;3;1;2.2.407457.0;2021-06-29 13:46:37;
"O software da Alexa que é distribuido ao Brasil não chega aos pés do software americano. O do Brasil parece um app ""trial"" de tão pobre que é. Qual é o impedimento para termos a mesma versão deles?";3;1;2.2.398067.0;2021-06-29 12:25:06;
Design muito fraco;3;0;2.2.407457.0;2021-06-28 23:16:48;
Gostei do app mais o único problema é que tem que entrar no app para receber comando tipo se eu quiser saber a hora eu tenho que entrar no app para perguntar eu acho qur deveria melhorar nisso;3;1;2.2.407457.0;2021-06-28 21:47:37;
interessante;3;0;2.2.407457.0;2021-06-28 19:37:05;
Otimiza esse aplicativo pelo amor de Deus, de que adianta ter um celular de ultima geração se ao manuseá-lo é uma demora e uma lentidão. Os serviços da Amazon são exelentes, só esse aplicativo que é um stress diário pra configurar rotinas e tudo nele.;3;3;2.2.407457.0;2021-06-28 07:36:41;
Eh gosto eata muito bom so quero usar sem ter que ficar nj aplicativo;3;0;2.2.407457.0;2021-06-28 02:40:53;
Nao funciona sem esta com o app aberto;3;0;2.2.407457.0;2021-06-28 00:48:24;
Bom vc poderiam melhorar o aplicativo tipo tirar o e-mail pode ter criança que quer abaixa o aplicativo mais n consegue pq n sabe o e-mail vcs poderiam melhorar isso ent eu dou 3 estrelas;3;1;2.2.407457.0;2021-06-28 00:13:02;
Dm;3;0;;2021-06-27 18:41:50;
Experiência de terceiro mundo usando um app feito para o primeiro mundo. Minha TV com sistema Roku pode ser controlada pelo google assistente mas não pela Alexa. Nos países de primeiro mundo a Roku se integra à Alexa. Por isso aqui no Brasil há muito mais gente usando google assistente. Amazon, fica a dica.... experiência do usuário do terceiro mundo importa...;3;0;;2021-06-27 09:12:15;
Testando pra comprar echo Studio será???;3;0;2.2.407457.0;2021-06-27 00:29:05;
O Echo dot é muito bom. Já tenho dois aqui em casa. Más o aplicativo é muito lento. Meu telefone tem uma memória excelente más mesmo assim o app demora a realizar alguns comandos, como por exemplo, fazer ligação para o meu Echo dot. Talvez se desmembrar o app, criando outro apenas para ligações e outro pra configurar os dispositivos ele fique mais leve e otimizado. Espero que resolvam em breve porque isso é bem irritante.;3;56;2.2.407457.0;2021-06-26 21:02:56;
Não tem como não se estressar com a Alexa, raramente toca as músicas que peço, ela diz que não existe nenhuma música do Henrique e Juliano, tá de sacanagem né...;3;3;2.2.407457.0;2021-06-26 13:58:27;
Bom;3;0;2.2.407457.0;2021-06-26 10:17:20;
mais ou menos;3;0;;2021-06-26 09:00:38;
Geral é bom. Porém.... Spotify não acerta uma música. Já configurei de tudo quanto é jeito. Tenho Alex 4 geracat e passando raiva com Spotify e Amazon Alex. Se fosse por esse detalhe apenas daria nota 0. Pela raiva que estou passando.;3;1;2.2.407457.0;2021-06-26 03:53:52;
Orriveu Não dá pra bota conta;3;0;;2021-06-26 01:38:33;
Um pouco confuso para configurações iniciais.;3;0;2.2.407457.0;2021-06-25 19:41:14;
Eu só não gostei porque ele me de desinstalar 😕;3;0;;2021-06-25 18:36:41;
Se eu fizer o cadastro para alguma mensalidade?;3;0;2.2.407457.0;2021-06-25 14:27:21;
Muito boa;3;0;2.2.407457.0;2021-06-25 14:09:12;
Bom...;3;0;;2021-06-25 13:06:12;
Muito bom;3;0;2.2.407457.0;2021-06-25 12:26:07;
Um app nom gostei;3;0;2.2.407457.0;2021-06-25 12:00:59;
App deveria ser mais fácil para o leigos;3;0;2.2.407457.0;2021-06-25 11:21:54;
Quase bom. Falta localizar lojas e empresas. Também falta fluidez;3;1;2.2.407457.0;2021-06-24 22:04:46;
Acho um bom aplicativo que cumpre o básico apenas. Não é possível criar perfis de voz nem personalizar falas da alexa. Na minha opinião falta muito pra ser uma verdadeira assistente.;3;5;2.2.407457.0;2021-06-24 14:58:53;
Falta acesso aos dispositivos da denon, app tipo di.fm, sound clound, tidal;3;0;2.2.407457.0;2021-06-23 23:28:52;
Boa tarde. A Amazon poderia criar uma seção de skill em português para Alexa, pois mudando as lojas só possuem em inglês, alemão, espanhol e dinamarquês. Seria bom ter uma opção no canto superior direito com skill em PT-BR, para o usuário não ser obrigado a mudar a localização de todos os dispositivos. Muito obrigado!!;3;3;2.2.407457.0;2021-06-23 17:38:38;
Infelizmente não funciona em plano de fundo no andorid;3;0;2.2.407457.0;2021-06-23 13:01:51;
Precisa melhorar, falta incluir dispositivos de gatilho para as rotinas, por exemplo, Se Luz 01 acender Apague a Luz 02, mas o app só identifica os interruptores, plugues e lâmpadas como dispositivos de saída.;3;2;2.2.407457.0;2021-06-23 12:44:27;
Precisa melhorar a oferta de skills, em relação a quantidade está ok, mas a qualidade é bem ruim, poucas skills entregam alguma funcionalidade útil para o dia a dia e algumas nem funcionam corretamente ou plenamente por comando de voz (Uber, por exemplo).;3;4;2.2.407457.0;2021-06-23 09:09:46;
Muito bom so tou melho perdito no app;3;0;2.2.407457.0;2021-06-22 23:32:43;
É possível ativar a Alexa com comando de voz no smartphone sem precisar entrar no app?;3;1;2.2.407457.0;2021-06-22 20:08:54;
App pesado, mesmo conectado mostra que está offline.;3;1;2.2.407457.0;2021-06-22 15:46:11;
NA ECHO SHOW 5 MUITAS VEZES TENHO DE FALAR REPETIDAS VEZES PARA ME ENTENDER, A TELA TEM O TOQUE MUITO LERDO, DEMORA PARA MUDAR A FUNÇÃO APÓS O TOQUE, E MUITAS VEZES TEIMAM EM NÃO MUDAR A MÚSICA PEDIDA, E ALGUMAS SKILLS QUE SEI QUE EXISTEM COMO POR EXEMPLO A DO IFOOD NÃO APARECE NA LISTA DE SKILLS PARA PODER INSTALAR...;3;0;2.2.407457.0;2021-06-22 14:39:30;
Trava muito.;3;0;2.2.407457.0;2021-06-21 23:53:04;
Demorando pra ter resposta.;3;0;2.2.407457.0;2021-06-21 18:49:00;
Poderia ser melhor;3;0;2.2.407457.0;2021-06-21 13:13:01;
Ela não atenda algumas funções;3;0;2.2.407457.0;2021-06-20 12:10:30;
O aplicativo cumpre com suas obrigações, mas é muito, muito, muito, muito lento.;3;1;2.2.407450.0;2021-06-20 11:09:32;
Bom, mais tinha que ser igual o google assiste responder mesmo com a tela apagada;3;0;;2021-06-20 05:26:55;
Estou tendo dificuldades com minha Alexa, pois ela não está dando os comando corretos eu peço uma música e ela toca outra o que eu faço;3;1;2.2.407457.0;2021-06-19 14:55:25;
Tem forçado escolher o Amazon músic na seleção de músicas;3;1;2.2.407457.0;2021-06-19 11:57:23;
"Ótima assistente, quero agradecer aos desenvolvedores pelas correções feitas. Algumas cidades do Brazil, continua com a pronúncia errada, vou fazer mais alguns testes e vejo se existe mais algo a ser melhorado. ;)";3;9;2.2.404000.0;2021-06-19 08:39:04;
Podia ser melhor, poucas funções realmente uteis;3;0;2.2.407457.0;2021-06-18 20:01:59;
Ainda aprendendo;3;0;2.2.407450.0;2021-06-16 22:49:55;
Para pessoas idosas a alexia precisa ser mais simples.;3;1;2.2.407450.0;2021-06-16 13:51:41;
Alexa não entende o que peç;3;0;2.2.407450.0;2021-06-15 21:57:11;
